0.883	N	272.469
0.891	N	273.359
0.883	N	274.242
0.914	N	276.086
0.977	N	277.062
0.945	N	278.008
0.953	N	278.961
0.906	N	280.789
0.844	N	281.633
0.844	N	282.477
0.789	N	283.266
0.797	N	284.062
0.883	N	284.945
0.859	N	285.805
0.914	N	286.719
0.914	N	287.633
0.875	N	288.508
0.844	N	290.211
0.836	N	291.047
0.828	N	291.875
0.820	N	292.695
0.812	N	293.508
0.875	N	295.258
0.867	N	296.125
0.898	N	297.023
0.844	N	297.867
0.852	N	299.562
0.836	N	300.398
0.828	N	301.227
0.820	N	302.047
0.820	N	302.867
0.812	N	303.680
0.812	N	304.492
0.789	N	305.281
0.828	N	306.109
0.797	N	307.688
0.797	N	308.484
0.883	N	309.367
0.828	N	310.195
0.844	N	311.039
0.836	N	311.875
0.883	N	312.758
0.953	N	313.711
0.961	N	314.672
1.008	N	315.680
1.062	N	316.742
1.078	N	317.820
1.094	N	318.914
1.102	N	320.016
0.984	N	321.977
0.891	N	322.867
0.891	N	323.758
0.922	N	324.680
1.055	N	325.734
1.117	N	326.852
1.141	N	327.992
1.141	N	329.133
1.125	N	330.258
1.039	N	331.297
0.852	N	333.078
0.820	N	333.898
0.812	N	334.711
0.867	N	336.477
0.844	N	337.320
0.914	N	338.234
0.984	N	339.219
1.078	N	340.297
1.016	N	341.312
1.031	N	342.344
1.000	N	343.344
1.000	N	344.344
0.961	N	345.305
0.930	N	346.234
0.883	N	347.117
0.852	N	347.969
0.758	N	349.539
0.727	N	350.266
0.695	N	350.961
0.688	N	351.648
0.766	N	352.414
0.891	N	353.305
0.844	N	354.148
0.922	N	355.070
0.977	N	357.117
1.000	N	358.117
0.969	N	359.086
0.984	N	361.047
0.883	N	361.930
0.852	N	362.781
0.820	N	363.602
0.859	N	364.461
0.953	N	365.414
0.961	N	366.375
0.977	N	367.352
0.961	N	369.258
0.945	N	370.203
0.930	N	371.133
0.914	N	372.047
0.914	N	372.961
0.945	N	373.906
1.086	N	380.391
0.992	N	381.383
0.953	N	382.336
0.938	N	383.273
0.938	N	384.211
0.961	N	392.172
0.930	N	393.102
1.000	N	395.086
0.883	N	397.812
0.828	N	398.641
0.836	N	399.477
0.773	N	401.078
0.758	N	402.609
0.758	N	403.367
0.734	N	404.102
0.742	N	404.844
0.750	N	406.328
0.773	N	407.102
0.805	N	407.906
0.945	N	412.164
0.891	N	413.055
0.852	N	413.906
0.844	N	414.750
0.852	N	415.602
0.789	N	416.391
0.789	N	417.180
0.805	N	425.445
0.844	N	426.289
0.859	N	427.148
0.836	N	427.984
0.844	N	428.828
0.852	N	429.680
0.812	N	430.492
0.836	N	432.133
0.820	N	432.953
0.805	N	433.758
0.789	N	434.547
0.773	N	435.320
0.797	N	436.117
0.805	N	437.750
0.805	N	438.555
0.781	N	439.336
0.781	N	440.117
0.805	N	440.922
0.805	N	441.727
0.820	N	442.547
0.820	N	444.188
0.828	N	445.016
0.766	N	451.266
0.773	N	452.039
0.805	N	452.844
0.852	N	453.695
0.906	N	454.602
0.867	N	455.469
0.867	N	456.336
0.773	N	458.734
0.773	N	459.508
0.789	N	460.297
0.820	N	461.117
0.852	N	461.969
0.945	N	462.914
0.898	N	463.812
0.859	N	464.672
0.852	N	465.523
0.828	N	466.352
0.859	N	467.211
0.820	N	468.031
0.820	N	469.664
0.828	N	470.492
0.992	N	500.570
0.836	N	505.906
0.812	N	506.719
0.820	N	507.539
0.844	N	508.383
0.867	N	509.250
0.852	N	510.953
0.852	N	511.805
0.852	N	512.656
0.898	N	513.555
0.906	N	514.461
0.891	N	515.352
0.891	N	516.242
0.875	N	517.117
0.859	N	517.977
0.891	N	518.867
0.891	N	519.758
0.852	N	520.609
0.867	N	521.477
0.859	N	522.336
0.859	N	523.195
0.891	N	524.086
0.906	N	524.992
0.898	N	526.773
0.859	N	527.633
0.859	N	528.492
0.852	N	529.344
0.836	N	531.016
0.812	N	531.828
0.852	N	532.680
0.828	N	538.414
0.836	N	539.250
0.820	N	540.070
0.820	N	540.891
0.836	N	541.727
0.805	N	542.531
0.836	N	543.367
0.805	N	544.984
0.781	N	545.766
0.812	N	546.578
0.836	N	547.414
0.867	N	548.281
0.875	N	549.156
0.852	N	550.008
0.883	N	550.891
0.898	N	551.789
0.859	N	552.648
0.867	N	553.516
0.852	N	554.367
0.805	N	555.172
0.797	N	555.969
0.773	N	556.742
0.758	N	557.500
0.781	N	559.086
0.820	N	559.906
0.812	N	560.719
0.812	N	561.531
0.859	N	563.242
0.875	N	564.117
0.820	N	564.938
0.852	N	565.789
0.828	N	566.617
0.820	N	567.438
0.805	N	568.242
0.789	N	569.031
0.812	N	569.844
0.797	N	570.641
0.773	N	571.414
0.797	N	572.211
0.789	N	573.000
0.789	N	573.789
0.789	N	574.578
0.797	N	575.375
0.805	N	576.180
0.797	N	576.977
0.789	N	577.766
0.805	N	578.570
0.805	N	579.375
0.805	N	580.180
0.797	N	580.977
0.820	N	581.797
0.828	N	582.625
0.820	N	583.445
0.828	N	584.273
0.820	N	585.094
0.812	N	585.906
0.797	N	588.281
0.773	N	589.055
0.766	N	589.820
0.766	N	590.586
0.789	N	591.375
0.758	N	592.133
0.773	N	592.906
0.750	N	593.656
0.750	N	594.406
0.758	N	595.164
0.719	N	595.883
0.719	N	596.602
0.742	N	597.344
0.719	N	598.062
0.727	N	598.789
0.758	N	599.547
0.727	N	600.273
0.766	N	601.039
0.766	N	601.805
0.766	N	603.312
0.781	N	604.094
0.766	N	604.859
0.812	N	605.672
0.797	N	606.469
0.734	N	607.203
0.742	N	607.945
0.828	N	608.773
0.836	N	609.609
0.820	N	610.430
0.805	N	611.234
0.781	N	619.219
0.758	N	620.734
0.703	N	621.438
0.719	N	622.156
0.688	N	622.844
0.648	N	623.492
0.656	N	624.148
0.617	N	624.766
0.641	N	625.406
0.609	N	626.016
0.602	N	626.617
0.609	N	627.227
0.586	N	627.812
0.586	N	628.398
0.578	N	628.977
0.570	N	629.547
0.570	N	630.664
0.555	N	631.219
0.547	N	631.766
0.555	N	632.320
0.555	N	632.875
0.562	N	633.438
0.555	N	633.992
0.555	N	635.109
0.539	N	635.648
0.578	N	636.227
0.578	N	636.805
0.586	N	637.391
0.602	N	637.992
0.586	N	638.578
0.617	N	639.195
0.594	N	639.789
0.625	N	640.414
0.625	N	641.039
0.617	N	641.656
0.641	N	642.297
0.625	N	642.922
0.648	N	643.570
0.656	N	644.227
0.656	N	644.883
0.672	N	645.555
0.688	N	646.242
0.688	N	646.930
0.695	N	647.625
0.672	N	648.977
0.672	N	649.648
0.656	N	650.305
0.648	N	650.953
0.656	N	651.609
0.648	N	652.914
0.633	N	653.547
0.625	N	654.172
0.648	N	654.820
0.625	N	655.445
0.664	N	656.109
0.680	N	656.789
0.680	N	657.469
0.703	N	658.172
0.695	N	658.867
0.688	N	659.555
0.703	N	660.258
0.688	N	660.945
0.703	N	661.648
0.680	N	662.328
0.711	N	663.039
0.703	N	663.742
0.680	N	664.422
0.688	N	665.109
0.688	N	665.797
0.672	N	666.469
0.688	N	667.156
0.688	N	667.844
0.711	N	668.555
0.789	N	669.344
0.828	N	670.172
0.836	N	671.008
0.875	N	671.883
0.844	N	672.727
0.836	N	673.562
0.805	N	674.367
0.812	N	675.180
0.773	N	675.953
0.781	N	676.734
0.750	N	677.484
0.766	N	678.250
0.742	N	678.992
0.742	N	679.734
0.727	N	680.461
0.727	N	681.188
0.727	N	681.914
0.727	N	682.641
0.734	N	683.375
0.703	N	684.078
0.727	N	684.805
0.727	N	685.531
0.734	N	686.266
0.766	N	687.031
0.773	N	687.805
0.805	N	688.609
0.812	N	689.422
0.789	N	690.211
0.805	N	691.016
0.805	N	691.820
0.773	N	692.594
0.766	N	693.359
0.734	N	694.094
0.758	N	694.852
0.742	N	695.594
0.797	N	696.391
0.812	N	697.203
0.828	N	698.031
0.812	N	698.844
0.812	N	699.656
0.812	N	700.469
0.820	N	701.289
0.852	N	702.141
0.820	N	702.961
0.859	N	703.820
0.922	N	704.742
0.867	N	705.609
0.891	N	706.500
0.906	N	707.406
0.906	N	708.312
0.898	N	709.211
0.852	N	710.062
0.820	N	710.883
0.828	N	711.711
0.844	N	712.555
0.875	N	713.430
0.820	N	714.250
0.820	N	715.070
0.812	N	715.883
0.805	N	716.688
0.820	N	717.508
0.867	N	718.375
0.852	N	719.227
0.875	N	720.102
0.906	N	721.008
0.867	N	721.875
0.898	N	722.773
0.938	N	723.711
0.875	N	724.586
0.922	N	725.508
0.914	N	726.422
0.898	N	727.320
0.953	N	728.273
1.031	N	729.305
1.008	N	730.312
0.992	N	731.305
1.008	N	732.312
0.938	N	734.203
0.961	N	737.078
0.953	N	738.961
0.953	N	739.914
0.969	N	740.883
0.969	N	741.852
0.953	N	742.805
0.961	N	743.766
0.953	N	744.719
0.992	N	745.711
1.023	N	746.734
1.016	N	747.750
0.984	N	748.734
1.008	N	749.742
0.984	N	750.727
0.969	N	751.695
0.945	N	752.641
0.953	N	753.594
0.961	N	754.555
0.992	N	755.547
1.023	N	756.570
1.047	N	757.617
1.023	N	758.641
0.961	N	759.602
0.930	N	760.531
0.938	N	761.469
0.914	N	762.383
0.930	N	763.312
0.961	N	764.273
0.984	N	765.258
0.914	N	766.172
0.961	N	767.133
0.922	N	768.055
0.914	N	768.969
0.898	N	769.867
0.891	N	770.758
0.914	N	771.672
0.922	N	772.594
0.914	N	773.508
0.922	N	774.430
0.883	N	775.312
0.875	N	776.188
0.914	N	777.102
1.008	N	778.109
1.023	N	779.133
1.023	N	780.156
1.008	N	781.164
0.969	N	782.133
0.953	N	783.086
0.984	N	784.070
1.016	N	785.086
1.031	N	786.117
0.984	N	787.102
0.992	N	788.094
1.000	N	789.094
0.984	N	790.078
0.984	N	791.062
0.953	N	792.016
0.977	N	792.992
0.977	N	793.969
0.977	N	794.945
0.922	N	795.867
0.922	N	796.789
0.945	N	797.734
0.969	N	798.703
0.953	N	799.656
0.945	N	800.602
0.945	N	801.547
0.953	N	802.500
0.969	N	803.469
0.914	N	804.383
0.922	N	805.305
0.945	N	806.250
0.938	N	807.188
0.961	N	808.148
0.969	N	809.117
0.969	N	810.086
0.898	N	810.984
0.914	N	811.898
0.859	N	812.758
0.852	N	813.609
0.812	N	814.422
0.844	N	815.266
0.906	N	816.172
0.953	N	817.125
0.945	N	818.070
0.898	N	818.969
0.945	N	819.914
0.938	N	820.852
0.906	N	821.758
0.875	N	822.633
0.883	N	823.516
0.859	N	824.375
0.844	N	825.219
0.859	N	826.078
0.906	N	826.984
0.914	N	827.898
0.984	N	828.883
1.055	N	829.938
1.047	N	830.984
1.023	N	832.008
1.016	N	833.023
1.016	N	834.039
0.969	N	835.008
0.898	N	835.906
0.898	N	836.805
0.883	N	837.688
0.875	N	838.562
0.922	N	844.258
0.977	N	845.234
0.945	N	846.180
0.891	N	857.891
0.867	N	858.758
0.914	N	859.672
0.906	N	860.578
0.906	N	861.484
0.922	N	869.500
0.898	N	870.398
0.906	N	871.305
0.875	N	872.180
0.867	N	873.047
0.875	N	873.922
0.859	N	874.781
0.891	N	875.672
0.906	N	876.578
0.898	N	877.477
0.922	N	878.398
0.898	N	879.297
0.922	N	880.219
0.875	N	881.094
0.859	N	881.953
0.844	N	882.797
0.836	N	883.633
0.867	N	885.367
0.875	N	886.242
0.844	N	887.086
0.859	N	887.945
0.906	N	889.727
0.883	N	890.609
0.906	N	891.516
0.891	N	892.406
0.891	N	893.297
0.898	N	894.195
0.938	N	895.133
0.930	N	896.062
0.961	N	897.023
1.008	N	898.031
0.984	N	899.016
0.977	N	899.992
0.945	N	900.938
0.930	N	901.867
0.930	N	902.797
0.875	N	903.672
0.898	N	904.570
0.945	N	905.516
0.961	N	906.477
1.039	N	907.516
1.023	N	908.539
1.031	N	909.570
1.023	N	910.594
0.969	N	911.562
0.953	N	912.516
0.938	N	913.453
0.906	N	914.359
0.883	N	915.242
0.891	N	916.133
0.844	N	916.977
0.867	N	917.844
0.883	N	918.727
0.906	N	919.633
0.898	N	920.531
0.898	N	921.430
0.906	N	922.336
0.938	N	923.273
0.945	N	924.219
0.930	N	925.148
0.922	N	926.070
0.930	N	927.000
0.906	N	927.906
0.922	N	928.828
0.914	N	929.742
0.883	N	930.625
0.891	N	931.516
0.844	N	932.359
0.891	N	933.250
0.930	N	934.180
0.961	N	935.141
0.984	N	936.125
0.984	N	937.109
0.969	N	938.078
0.969	N	939.047
0.961	N	940.008
0.953	N	940.961
0.953	N	941.914
0.969	N	942.883
0.992	N	943.875
1.016	N	944.891
1.031	N	945.922
1.016	N	946.938
1.000	N	947.938
0.984	N	948.922
0.945	N	949.867
0.945	N	950.812
0.977	N	951.789
0.969	N	952.758
0.984	N	953.742
1.000	N	954.742
1.016	N	955.758
0.992	N	956.750
1.008	N	957.758
1.016	N	958.773
0.992	N	959.766
0.969	N	960.734
1.008	N	961.742
1.008	N	962.750
0.969	N	963.719
0.984	N	964.703
0.961	N	965.664
0.922	N	966.586
0.945	N	967.531
0.938	N	968.469
0.961	N	969.430
0.969	N	970.398
0.984	N	971.383
0.945	N	972.328
0.961	N	973.289
0.961	N	974.250
0.938	N	975.188
0.930	N	976.117
0.945	N	977.062
0.938	N	978.000
0.906	N	978.906
0.953	N	979.859
0.961	N	980.820
1.008	N	981.828
0.977	N	982.805
0.984	N	983.789
0.977	N	984.766
0.969	N	985.734
1.000	N	986.734
1.016	N	987.750
1.000	N	988.750
0.930	N	989.680
0.945	N	990.625
0.945	N	991.570
0.930	N	992.500
0.977	N	993.477
0.969	N	994.445
0.977	N	995.422
0.992	N	996.414
0.969	N	997.383
1.000	N	998.383
1.023	N	999.406
1.039	N	1000.445
1.031	N	1001.477
0.992	N	1002.469
1.016	N	1003.484
1.031	N	1004.516
0.992	N	1005.508
1.016	N	1006.523
1.008	N	1007.531
1.000	N	1008.531
0.984	N	1009.516
0.977	N	1010.492
0.961	N	1011.453
0.891	N	1012.344
0.891	N	1013.234
0.852	N	1014.086
0.859	N	1014.945
0.891	N	1015.836
0.930	N	1016.766
0.945	N	1017.711
0.930	N	1018.641
0.875	N	1019.516
0.906	N	1020.422
0.891	N	1021.312
0.898	N	1022.211
0.945	N	1023.156
0.953	N	1024.109
0.914	N	1025.023
0.938	N	1025.961
0.922	N	1026.883
0.938	N	1027.820
0.898	N	1028.719
0.930	N	1029.648
0.938	N	1030.586
0.961	N	1031.547
0.930	N	1032.477
0.859	N	1043.164
0.852	N	1044.016
0.836	N	1044.852
0.844	N	1045.695
0.867	N	1046.562
0.906	N	1047.469
0.914	N	1048.383
0.742	N	1088.516
0.750	N	1089.266
0.727	N	1089.992
0.727	N	1090.719
0.727	N	1091.445
0.734	N	1092.180
0.719	N	1092.898
0.719	N	1094.367
0.742	N	1095.109
0.742	N	1095.852
0.789	N	1096.641
0.750	N	1097.391
0.789	N	1098.180
0.773	N	1098.953
0.773	N	1099.727
0.797	N	1100.523
0.789	N	1101.312
0.789	N	1102.102
0.797	N	1102.898
0.805	N	1103.703
0.781	N	1104.484
0.812	N	1105.297
0.820	N	1106.117
0.789	N	1106.906
0.812	N	1107.719
0.797	N	1108.516
0.820	N	1109.336
0.844	N	1110.180
0.836	N	1111.016
0.875	N	1111.891
0.867	N	1112.758
0.867	N	1113.625
0.867	N	1114.492
0.852	N	1115.344
0.883	N	1116.227
0.883	N	1117.109
0.875	N	1117.984
0.867	N	1118.852
0.867	N	1119.719
0.906	N	1120.625
0.914	N	1121.539
0.898	N	1122.438
0.922	N	1123.359
0.891	N	1124.250
0.930	N	1125.180
0.922	N	1126.102
0.922	N	1127.023
0.930	N	1127.953
0.938	N	1129.797
0.938	N	1130.734
0.938	N	1131.672
0.984	N	1133.648
0.969	N	1134.617
0.984	N	1135.602
0.938	N	1136.539
0.883	N	1137.422
0.922	N	1138.344
0.875	N	1139.219
0.836	N	1140.055
0.852	N	1140.906
0.844	N	1141.750
0.836	N	1142.586
0.844	N	1143.430
0.852	N	1144.281
0.844	N	1145.125
0.867	N	1145.992
0.859	N	1146.852
0.891	N	1147.742
0.930	N	1148.672
0.914	N	1149.586
0.938	N	1150.523
0.945	N	1151.469
0.898	N	1152.367
0.914	N	1153.281
0.914	N	1154.195
0.891	N	1155.086
0.875	N	1155.961
0.836	N	1156.797
0.883	N	1157.680
0.930	N	1158.609
0.875	N	1159.484
0.906	N	1160.391
0.938	N	1161.328
0.906	N	1162.234
0.945	N	1163.180
0.969	N	1164.148
0.953	N	1165.102
0.984	N	1166.086
0.984	N	1167.070
0.977	N	1168.047
1.031	N	1169.078
1.047	N	1170.125
1.000	N	1171.125
1.023	N	1172.148
1.047	N	1173.195
0.977	N	1174.172
0.984	N	1175.156
1.000	N	1176.156
0.977	N	1177.133
1.008	N	1178.141
1.023	N	1179.164
0.984	N	1180.148
1.023	N	1181.172
1.008	N	1182.180
0.984	N	1183.164
1.023	N	1184.188
1.016	N	1185.203
0.992	N	1186.195
1.047	N	1187.242
1.039	N	1188.281
1.023	N	1189.305
1.055	N	1190.359
1.031	N	1191.391
1.000	N	1192.391
1.000	N	1193.391
1.039	N	1194.430
1.016	N	1195.445
1.031	N	1196.477
1.047	N	1197.523
0.984	N	1198.508
1.016	N	1199.523
1.008	N	1200.531
0.977	N	1201.508
0.977	N	1202.484
1.000	N	1203.484
1.008	N	1204.492
0.984	N	1205.477
1.047	N	1206.523
1.055	N	1207.578
1.070	N	1208.648
1.039	N	1209.688
1.078	N	1210.766
1.016	N	1211.781
1.070	N	1212.852
1.047	N	1213.898
1.039	N	1214.938
1.070	N	1216.008
1.023	N	1217.031
1.016	N	1218.047
1.055	N	1219.102
0.977	N	1220.078
1.000	N	1221.078
1.023	N	1222.102
1.031	N	1223.133
0.969	N	1224.102
1.016	N	1225.117
1.023	N	1226.141
0.984	N	1227.125
1.008	N	1228.133
1.023	N	1229.156
0.977	N	1230.133
0.992	N	1231.125
1.008	N	1232.133
1.016	N	1233.148
0.961	N	1234.109
1.008	N	1235.117
1.023	N	1236.141
0.992	N	1237.133
1.000	N	1238.133
1.031	N	1239.164
0.977	N	1240.141
1.023	N	1241.164
1.031	N	1242.195
1.000	N	1243.195
1.023	N	1244.219
1.000	N	1245.219
0.961	N	1246.180
0.938	N	1247.117
0.984	N	1248.102
1.016	N	1249.117
0.992	N	1250.109
1.016	N	1251.125
1.023	N	1252.148
1.000	N	1253.148
1.023	N	1254.172
0.977	N	1255.148
0.961	N	1256.109
1.000	N	1257.109
0.961	N	1258.070
1.031	N	1259.102
1.047	N	1260.148
1.000	N	1261.148
1.023	N	1262.172
1.031	N	1263.203
0.992	N	1264.195
1.016	N	1265.211
1.023	N	1266.234
0.984	N	1267.219
1.000	N	1268.219
0.953	N	1269.172
1.000	N	1270.172
1.016	N	1271.188
1.031	N	1272.219
0.961	N	1273.180
0.992	N	1274.172
0.977	N	1275.148
1.023	N	1276.172
1.016	N	1277.188
0.984	N	1278.172
0.977	N	1279.148
1.023	N	1280.172
1.000	N	1281.172
1.031	N	1282.203
1.031	N	1283.234
0.984	N	1284.219
1.016	N	1285.234
1.023	N	1286.258
0.984	N	1287.242
1.023	N	1288.266
1.039	N	1289.305
1.031	N	1290.336
0.992	N	1291.328
0.984	N	1292.312
0.961	N	1293.273
0.961	N	1294.234
0.992	N	1295.227
0.977	N	1296.203
0.938	N	1297.141
0.969	N	1298.109
0.977	N	1299.086
0.938	N	1300.023
0.977	N	1301.000
0.984	N	1301.984
0.938	N	1302.922
0.953	N	1303.875
0.969	N	1304.844
0.953	N	1305.797
0.914	N	1306.711
0.961	N	1307.672
0.984	N	1308.656
1.000	N	1309.656
0.977	N	1310.633
1.008	N	1311.641
1.016	N	1312.656
1.000	N	1313.656
1.008	N	1314.664
1.016	N	1315.680
0.984	N	1316.664
1.008	N	1317.672
1.023	N	1318.695
0.992	N	1319.688
0.992	N	1320.680
1.000	N	1321.680
0.984	N	1322.664
0.984	N	1323.648
1.016	N	1324.664
1.047	N	1325.711
1.016	N	1326.727
1.047	N	1327.773
1.039	N	1328.812
1.008	N	1329.820
1.008	N	1330.828
1.000	N	1331.828
1.031	N	1332.859
0.984	N	1333.844
1.016	N	1334.859
1.008	N	1335.867
1.031	N	1336.898
1.016	N	1337.914
1.047	N	1338.961
1.031	N	1339.992
1.008	N	1341.000
1.023	N	1342.023
1.008	N	1343.031
0.930	N	1343.961
0.945	N	1344.906
0.969	N	1345.875
1.000	N	1346.875
0.961	N	1347.836
0.969	N	1348.805
1.008	N	1349.812
1.023	N	1350.836
0.984	N	1351.820
1.008	N	1352.828
1.031	N	1353.859
0.969	N	1354.828
1.000	N	1355.828
1.016	N	1356.844
1.023	N	1357.867
1.055	N	1358.922
1.086	N	1360.008
1.047	N	1361.055
1.031	N	1362.086
1.023	N	1363.109
0.977	N	1364.086
0.961	N	1365.047
0.953	N	1366.000
0.969	N	1366.969
1.016	N	1367.984
1.008	N	1368.992
0.961	N	1369.953
0.969	N	1370.922
0.977	N	1371.898
0.984	N	1372.883
0.953	N	1373.836
0.984	N	1374.820
1.039	N	1375.859
1.070	N	1376.930
1.000	N	1377.930
1.039	N	1378.969
1.039	N	1380.008
0.969	N	1380.977
0.977	N	1381.953
0.984	N	1382.938
0.977	N	1383.914
0.992	N	1384.906
1.008	N	1385.914
1.008	N	1386.922
1.008	N	1387.930
1.000	N	1388.930
1.016	N	1389.945
1.023	N	1390.969
0.961	N	1391.930
1.000	N	1392.930
1.008	N	1393.938
0.992	N	1394.930
1.000	N	1395.930
1.055	N	1396.984
1.094	N	1398.078
1.062	N	1399.141
0.992	N	1400.133
1.016	N	1401.148
1.023	N	1402.172
1.047	N	1403.219
0.984	N	1404.203
1.023	N	1405.227
1.070	N	1406.297
1.031	N	1407.328
1.023	N	1408.352
1.031	N	1409.383
1.055	N	1410.438
0.977	N	1411.414
0.984	N	1412.398
0.992	N	1413.391
0.953	N	1414.344
0.984	N	1415.328
1.016	N	1416.344
1.055	N	1417.398
1.008	N	1418.406
1.039	N	1419.445
1.094	N	1420.539
1.047	N	1421.586
1.039	N	1422.625
1.047	N	1423.672
1.055	N	1424.727
0.977	N	1425.703
0.977	N	1426.680
0.922	N	1427.602
0.945	N	1428.547
